,State,Action,Max V,Error,Time,Value,Policy
0,,,33.33333326666666,221.00018133333327,0.10655045509338379,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([0., 0., 3., ..., 1., 1., 0.]), array([-2.00000000e-07, -2.00000000e-07, -2.00000000e-07, ...,
        1.11111109e+01,  4.44444443e+01,  0.00000000e+00]))"
1,,,44.44444432222222,122.66684186666666,0.2626810073852539,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([0., 0., 3., ..., 1., 2., 0.]), array([-3.00000000e-07, -3.00000000e-07, -3.00000000e-07, ...,
        1.85185182e+01,  5.55555554e+01,  0.00000000e+00]))"
2,,,55.55555538888888,122.96313254814812,0.41936373710632324,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([0., 3., 3., ..., 2., 2., 0.]), array([-4.00000000e-07, -4.00000000e-07, -4.00000000e-07, ...,
        2.83950614e+01,  6.17283949e+01,  0.00000000e+00]))"
3,,,61.72839485679011,113.76559741234564,0.5743968486785889,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([0., 3., 3., ..., 2., 2., 0.]), array([-5.00000000e-07, -5.00000000e-07, -5.00000000e-07, ...,
        3.53909461e+01,  6.74897117e+01,  0.00000000e+00]))"
4,,,67.4897116967078,116.57217782016457,0.7308382987976074,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-6.00000000e-07, -6.00000000e-07, -6.00000000e-07, ...,
        4.27983534e+01,  7.13305896e+01,  0.00000000e+00]))"
5,,,71.33058958299038,116.10989738436211,0.8878638744354248,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-7.00000000e-07, -7.00000000e-07, -7.00000000e-07, ...,
        4.83310466e+01,  7.49428438e+01,  0.00000000e+00]))"
6,,,74.94284378747142,117.10669398861454,1.0493359565734863,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-8.00000000e-07, -8.00000000e-07, -8.00000000e-07, ...,
        5.38332566e+01,  7.75948785e+01,  0.00000000e+00]))"
7,,,77.59487851586647,117.34567979106839,1.2060539722442627,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-9.00000000e-07, -9.00000000e-07, -9.00000000e-07, ...,
        5.81211699e+01,  8.00995780e+01,  0.00000000e+00]))"
8,,,80.09957798283288,116.12716390150376,1.3636407852172852,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.00000000e-06, -1.00000000e-06, -1.00000000e-06, ...,
        6.22916554e+01,  8.20470961e+01,  0.00000000e+00]))"
9,,,82.04709612776337,114.90112876414162,1.5210630893707275,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.10000000e-06, -1.10000000e-06, -6.74502870e-06, ...,
        6.56489632e+01,  8.38882958e+01,  0.00000000e+00]))"
10,,,83.88829579334563,111.9160458204711,1.6812427043914795,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.20000000e-06, -3.08167623e-06, -1.62534093e-05, ...,
        6.88823362e+01,  8.53741352e+01,  0.00000000e+00]))"
11,,,85.37413522284919,109.26062942114586,1.8418512344360352,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.92722541e-06, -6.94502852e-06, -3.76790718e-05, ...,
        7.15493522e+01,  8.67787496e+01,  0.00000000e+00]))"
12,,,86.77874958211409,105.42696719562362,1.996891736984253,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-3.69982645e-06, -1.56171086e-05, -6.72586625e-05, ...,
        7.41026052e+01,  8.79417893e+01,  0.00000000e+00]))"
13,,,87.94178930551836,101.83240790820163,2.1569416522979736,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-7.77225382e-06, -2.89585325e-05, -1.13076419e-04, ...,
        7.62476616e+01,  8.90402867e+01,  0.00000000e+00]))"
14,,,89.04028669245616,97.68456317080171,2.3160743713378906,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.49343467e-05, -5.00357352e-05, -1.70230690e-04, ...,
        7.82915074e+01,  8.99670032e+01,  0.00000000e+00]))"
15,,,89.96700316812823,93.70018977882071,2.473996877670288,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.67348095e-05, -7.85002573e-05, -2.45768080e-04, ...,
        8.00329665e+01,  9.08409062e+01,  0.00000000e+00]))"
16,,,90.84090623762415,89.58994848542804,2.6301157474517822,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-4.40899588e-05, -1.17101049e-04, -3.34404923e-04, ...,
        8.16851716e+01,  9.15885681e+01,  0.00000000e+00]))"
17,,,91.58856814770994,85.56388947597583,2.788109064102173,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-6.85269889e-05, -1.65298644e-04, -4.41992741e-04, ...,
        8.31085387e+01,  9.22921287e+01,  0.00000000e+00]))"
18,,,92.2921287186372,81.78459132704309,2.9453680515289307,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.00884207e-04, -2.25372791e-04, -5.63383522e-04, ...,
        8.44535824e+01,  9.29005998e+01,  0.00000000e+00]))"
19,,,92.90059980603502,77.92377660724378,3.102017879486084,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.42480402e-04, -2.96646840e-04, -7.03359895e-04, ...,
        8.56225519e+01,  9.34717929e+01,  0.00000000e+00]))"
20,,,93.47179288262362,74.58987234288718,3.2601418495178223,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.93969215e-04, -3.80929046e-04, -8.57186295e-04, ...,
        8.67231390e+01,  9.39700057e+01,  0.00000000e+00]))"
21,,,93.97000567859804,71.17367147187426,3.4172942638397217,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.56389158e-04, -4.77461519e-04, -1.02876461e-03, ...,
        8.76864742e+01,  9.44365194e+01,  0.00000000e+00]))"
22,,,94.43651939041816,68.40645066375585,3.5754549503326416,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-3.30179945e-04, -5.87638428e-04, -1.21387917e-03, ...,
        8.85911853e+01,  9.48462052e+01,  0.00000000e+00]))"
23,,,94.84620520655538,65.3685035315775,3.732743263244629,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-4.16099439e-04, -7.10665848e-04, -1.41572621e-03, ...,
        8.93920505e+01,  9.52291351e+01,  0.00000000e+00]))"
24,,,95.22913510762456,63.040361973358124,3.889460563659668,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-5.14388242e-04, -8.47597166e-04, -1.63061786e-03, ...,
        9.01431367e+01,  9.55687307e+01,  0.00000000e+00]))"
25,,,95.56873068660525,60.32747938934808,4.047139883041382,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-6.25557884e-04, -9.97634423e-04, -1.86118948e-03, ...,
        9.08127680e+01,  9.58858540e+01,  0.00000000e+00]))"
26,,,95.88585403156334,58.3651308422364,4.206252336502075,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-7.49683397e-04, -1.16156060e-03, -2.10423969e-03, ...,
        9.14396245e+01,  9.61690511e+01,  0.00000000e+00]))"
27,,,96.16905105392242,55.9847591279117,4.362614870071411,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-8.87075796e-04, -1.33859456e-03, -2.36195861e-03, ...,
        9.20015212e+01,  9.64332347e+01,  0.00000000e+00]))"
28,,,96.4332346694658,54.344600075354975,4.519641160964966,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.03768205e-03, -1.52930966e-03, -2.63157097e-03, ...,
        9.25266421e+01,  9.66704104e+01,  0.00000000e+00]))"
29,,,96.67041039239979,52.23200263247044,4.676612615585327,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.20165792e-03, -1.73295423e-03, -2.91491304e-03, ...,
        9.29993959e+01,  9.68914300e+01,  0.00000000e+00]))"
30,,,96.89143003031344,50.84581143159353,4.834634065628052,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.37885669e-03, -1.94994173e-03, -3.20957196e-03, ...,
        9.34405922e+01,  9.70906939e+01,  0.00000000e+00]))"
31,,,97.09069393413506,48.98440035595915,4.9955079555511475,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.56931837e-03, -2.17955679e-03, -3.51710202e-03, ...,
        9.38392164e+01,  9.72762102e+01,  0.00000000e+00]))"
32,,,97.27621022124742,47.82154163998692,5.163616180419922,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.77283118e-03, -2.42209240e-03, -3.83539338e-03, ...,
        9.42108262e+01,  9.74440423e+01,  0.00000000e+00]))"
33,,,97.44404233431484,46.16642857405507,5.328617572784424,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.98935158e-03, -2.67687232e-03, -4.16577522e-03, ...,
        9.45475839e+01,  9.76001776e+01,  0.00000000e+00]))"
34,,,97.60017764803568,45.200612482454105,5.503615856170654,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.21862516e-03, -2.94409971e-03, -4.50638901e-03, ...,
        9.48612706e+01,  9.77418333e+01,  0.00000000e+00]))"
35,,,97.74183334370062,43.715468177179986,5.67216944694519,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.46055001e-03, -3.22313796e-03, -4.85838398e-03, ...,
        9.51462546e+01,  9.78735450e+01,  0.00000000e+00]))"
36,,,97.87354501544641,42.91865057573797,5.829204797744751,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.71484599e-03, -3.51412398e-03, -5.22010945e-03, ...,
        9.54115777e+01,  9.79933290e+01,  0.00000000e+00]))"
37,,,97.9933290085551,41.58489551207467,5.987245798110962,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.98137199e-03, -3.81645981e-03, -5.59257054e-03, ...,
        9.56531401e+01,  9.81046678e+01,  0.00000000e+00]))"
38,,,98.10466777507227,40.92432701782861,6.145281553268433,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-3.25983460e-03, -4.13023411e-03, -5.97428852e-03, ...,
        9.58779789e+01,  9.82061305e+01,  0.00000000e+00]))"
39,,,98.20613046741062,39.73716087665742,6.301147937774658,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-3.55006777e-03, -4.45488574e-03, -6.36615288e-03, ...,
        9.60830591e+01,  9.83004284e+01,  0.00000000e+00]))"
40,,,98.30042836050109,39.17618699103169,6.4592366218566895,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-3.85177376e-03, -4.79046880e-03, -6.76682749e-03, ...,
        9.62739373e+01,  9.83865126e+01,  0.00000000e+00]))"
41,,,98.38651259554294,38.12126269681349,6.614978790283203,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-4.16477210e-03, -5.13645668e-03, -7.17710874e-03, ...,
        9.64483192e+01,  9.84665243e+01,  0.00000000e+00]))"
42,,,98.4665242741809,37.6517610665402,6.772092580795288,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-4.48876696e-03, -5.49287918e-03, -7.59577929e-03, ...,
        9.66106569e+01,  9.85396783e+01,  0.00000000e+00]))"
43,,,98.53967833581137,36.70098983320908,6.929128170013428,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-4.82357103e-03, -5.85924181e-03, -8.02356018e-03, ...,
        9.67591726e+01,  9.86076900e+01,  0.00000000e+00]))"
44,,,98.60769003046299,36.31832535970009,7.08816385269165,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-5.16889463e-03, -6.23555768e-03, -8.45933361e-03, ...,
        9.68974858e+01,  9.86699565e+01,  0.00000000e+00]))"
45,,,98.66995651382354,35.46242080181969,7.267831802368164,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-5.52454898e-03, -6.62136197e-03, -8.90375933e-03, ...,
        9.70241801e+01,  9.87278715e+01,  0.00000000e+00]))"
46,,,98.72787154766658,35.1461501917954,7.426868200302124,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-5.89025331e-03, -7.01665676e-03, -9.35580345e-03, ...,
        9.71422404e+01,  9.87809583e+01,  0.00000000e+00]))"
47,,,98.78095834851342,34.36338450352153,7.5839622020721436,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-6.26582112e-03, -7.42100451e-03, -9.81607555e-03, ...,
        9.72505044e+01,  9.88303652e+01,  0.00000000e+00]))"
48,,,98.83036521694422,34.10767399039758,7.741020917892456,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-6.65098225e-03, -7.83440039e-03, -1.02836130e-02, ...,
        9.73514672e+01,  9.88757029e+01,  0.00000000e+00]))"
49,,,98.8757029025923,33.39276726831777,7.898040294647217,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-7.04555497e-03, -8.25643188e-03, -1.07589839e-02, ...,
        9.74441475e+01,  9.89179301e+01,  0.00000000e+00]))"
50,,,98.9179300649916,33.18813971997044,8.05797266960144,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-7.44928061e-03, -8.68709027e-03, -1.12412868e-02, ...,
        9.75306577e+01,  9.89567187e+01,  0.00000000e+00]))"
51,,,98.9567186521775,32.54536671392865,8.215782642364502,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-7.86198383e-03, -9.12598588e-03, -1.17310549e-02, ...,
        9.76101467e+01,  9.89928790e+01,  0.00000000e+00]))"
52,,,98.99287901239312,32.40222837016463,8.372273206710815,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-8.28341784e-03, -9.57310820e-03, -1.22274394e-02, ...,
        9.76844239e+01,  9.90261264e+01,  0.00000000e+00]))"
53,,,99.02612636690569,31.8120897608419,8.529073476791382,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-8.71341463e-03, -1.00280885e-02, -1.27309443e-02, ...,
        9.77527339e+01,  9.90571536e+01,  0.00000000e+00]))"
54,,,99.05715363075795,31.69603881003117,8.685631513595581,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-9.15173924e-03, -1.04909158e-02, -1.32407667e-02, ...,
        9.78166436e+01,  9.90857072e+01,  0.00000000e+00]))"
55,,,99.0857071526833,31.153622620163713,8.845526695251465,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-9.59823143e-03, -1.09612406e-02, -1.37573855e-02, ...,
        9.78754690e+01,  9.91123857e+01,  0.00000000e+00]))"
56,,,99.11238570711527,31.062914342163765,9.00660753250122,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.00526678e-02, -1.14390525e-02, -1.42800382e-02, ...,
        9.79305805e+01,  9.91369586e+01,  0.00000000e+00]))"
57,,,99.13695857909426,30.564651020651027,9.163651466369629,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.05148960e-02, -1.19240195e-02, -1.48091821e-02, ...,
        9.79813495e+01,  9.91599482e+01,  0.00000000e+00]))"
58,,,99.15994815269477,30.491856816541286,9.320635557174683,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.09847039e-02, -1.24161325e-02, -1.53440907e-02, ...,
        9.80289845e+01,  9.91811411e+01,  0.00000000e+00]))"
59,,,99.18114114986783,30.025641028115093,9.479920148849487,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.14619467e-02, -1.29150757e-02, -1.58852023e-02, ...,
        9.80729014e+01,  9.92009972e+01,  0.00000000e+00]))"
60,,,99.20099723555022,29.97039859299408,9.637737274169922,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.19464231e-02, -1.34208416e-02, -1.64318228e-02, ...,
        9.81141745e+01,  9.92193169e+01,  0.00000000e+00]))"
61,,,99.21931688980943,29.532632174986986,9.79532504081726,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.24379959e-02, -1.39331291e-02, -1.69843738e-02, ...,
        9.81522561e+01,  9.92365077e+01,  0.00000000e+00]))"
62,,,99.23650770390287,29.487006979158867,9.952360391616821,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.29364736e-02, -1.44519329e-02, -1.75421904e-02, ...,
        9.81881077e+01,  9.92523815e+01,  0.00000000e+00]))"
63,,,99.25238145926754,29.072512308476817,10.109395742416382,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.34417267e-02, -1.49769656e-02, -1.81056792e-02, ...,
        9.82212130e+01,  9.92673021e+01,  0.00000000e+00]))"
64,,,99.26730205537942,29.032968475329255,10.265430927276611,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.39535730e-02, -1.55082239e-02, -1.86742023e-02, ...,
        9.82524378e+01,  9.92810909e+01,  0.00000000e+00]))"
65,,,99.28109093100579,28.64030400870702,10.42397403717041,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.44718900e-02, -1.60454331e-02, -1.92481527e-02, ...,
        9.82812933e+01,  9.92940750e+01,  0.00000000e+00]))"
66,,,99.2940749670314,28.607262246726517,10.580176591873169,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.49965043e-02, -1.65885919e-02, -1.98269168e-02, ...,
        9.83085633e+01,  9.93060841e+01,  0.00000000e+00]))"
67,,,99.3060841499374,28.230836850798454,10.736882209777832,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.55273002e-02, -1.71374377e-02, -2.04108756e-02, ...,
        9.83337838e+01,  9.93174137e+01,  0.00000000e+00]))"
68,,,99.31741371300828,28.20052286822932,10.894693613052368,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.60641127e-02, -1.76919712e-02, -2.09994383e-02, ...,
        9.83576679e+01,  9.93279014e+01,  0.00000000e+00]))"
69,,,99.3279014274518,27.83870775948061,11.051964044570923,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.66068322e-02, -1.82519407e-02, -2.15929743e-02, ...,
        9.83797743e+01,  9.93378152e+01,  0.00000000e+00]))"
70,,,99.3378152476449,27.812133685493322,11.209622144699097,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.71553017e-02, -1.88173491e-02, -2.21909141e-02, ...,
        9.84007546e+01,  9.93470002e+01,  0.00000000e+00]))"
71,,,99.3470001876016,27.4633690855061,11.368424892425537,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.77094175e-02, -1.93879550e-02, -2.27936165e-02, ...,
        9.84201887e+01,  9.93557005e+01,  0.00000000e+00]))"
72,,,99.35570051211576,27.437863928999487,11.527649641036987,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.82690300e-02, -1.99637630e-02, -2.34005318e-02, ...,
        9.84386741e+01,  9.93637681e+01,  0.00000000e+00]))"
73,,,99.36376807416184,27.09900727159125,11.68668532371521,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.88340410e-02, -2.05445416e-02, -2.40120090e-02, ...,
        9.84558109e+01,  9.93714264e+01,  0.00000000e+00]))"
74,,,99.37142642596662,27.069862875350513,11.84266972541809,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.94043079e-02, -2.11302972e-02, -2.46275170e-02, ...,
        9.84721489e+01,  9.93785339e+01,  0.00000000e+00]))"
75,,,99.37853393966219,26.7402478512387,12.000662326812744,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-1.99797376e-02, -2.17208073e-02, -2.52473953e-02, ...,
        9.84873071e+01,  9.93852959e+01,  0.00000000e+00]))"
76,,,99.38529594592045,26.70532019027096,12.160675048828125,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.05601942e-02, -2.23160801e-02, -2.58711305e-02, ...,
        9.85017931e+01,  9.93915771e+01,  0.00000000e+00]))"
77,,,99.39157706572678,26.38473129237719,12.31764531135559,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.11455895e-02, -2.29159016e-02, -2.64990532e-02, ...,
        9.85152437e+01,  9.93975665e+01,  0.00000000e+00]))"
78,,,99.3975665095424,26.34269462797546,12.47468090057373,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.17357935e-02, -2.35202814e-02, -2.71306665e-02, ...,
        9.85281291e+01,  9.94031349e+01,  0.00000000e+00]))"
79,,,99.40313490490033,26.030745135135533,12.631517887115479,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.23307228e-02, -2.41290138e-02, -2.77662927e-02, ...,
        9.85401032e+01,  9.94084571e+01,  0.00000000e+00]))"
80,,,99.40845712791291,25.988235959693203,12.788224935531616,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.29302532e-02, -2.47421098e-02, -2.84054507e-02, ...,
        9.85516024e+01,  9.94134096e+01,  0.00000000e+00]))"
81,,,99.41340958545587,25.697415327286105,12.946259498596191,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.35343054e-02, -2.53593712e-02, -2.90484547e-02, ...,
        9.85622969e+01,  9.94181543e+01,  0.00000000e+00]))"
82,,,99.41815434735474,25.6598573342261,13.103286266326904,"[-0.95373363 -0.95373924 -0.95375041 ... 98.88285692 99.55314265
  0.        ]","(array([3., 3., 3., ..., 2., 2., 0.]), array([-2.41427607e-02, -2.59808104e-02, -2.96948384e-02, ...,
        9.85725928e+01,  9.94225734e+01,  0.00000000e+00]))"
